id,name,description
"d8738c2c-9a40-4393-a2a8-01e3ae5f3b3a","Milanese chanfron","Solid chanfron forged from one piece of polished steel. Includes bridle with decorated cheekpieces. It gives the animal courage and slightly slows it down while galloping."
"d9277418-34a7-42c5-8514-03e1f1d4850f","Soft leather bridle","A simple bridle consisting of a bit\, cheekpieces\, reins\, headpiece and browband. The better the bridle\, the greater the bonus on the horse's stamina and speed."
"da93d293-ffa9-4841-8dd3-242a5b7876c5","Moglen saddle","Equestrian saddle with bronze cantle\, rosettes and leather saddle blanket. It generously extends the horse's carrying capacity. However\, the rider has to take into account a considerable limitation of the animal's speed."
"da944680-fbc0-431f-ac4a-4a64c32e3856","Lovari saddle","Equestrian saddle with wooden seat and knitted saddle blanket. It generously extends the horse's carrying capacity. However\, the rider has to take into account a considerable limitation of the animal's speed."
"dadc9db2-ff5d-4845-901d-fcf9504bcd4e","Sharukan briddle","Bronze decorated bridle consisting of of a bit\, cheekpieces\, reins\, headpiece\, noseband and browband. The better the bridle\, the greater the bonus on the horse's stamina and speed."
"db7e8637-31de-4287-ad28-ee779ff4c25d","Milanese chanfron","Solid chanfron forged from one piece of polished steel. Includes bridle with decorated cheekpieces. It gives the animal courage and slightly slows it down while galloping."
"db9eb8f0-ba77-48a8-a657-91eaa1018114","Bridon saddle","High quality tournament saddle with bronze lined cantle and fur cushions. The generous increase in carrying capacity brings with it a reduction in the speed of the animal."
"dc2f0283-5570-462c-ba36-afab924034e3","Executioner's caparison with harness","A cape of thick cloth covering the head\, neck and shoulders of the horse. The cape is decorated with embroidery\, crenellations and a Mainz harness. It makes the animal significantly bolder\, but slows it down and limits its carrying capacity."
"dc7c6cb2-9a46-4499-ac63-e9af6633a1ff","Moglen saddle","Equestrian saddle with bronze cantle\, rosettes and leather saddle blanket. It generously extends the horse's carrying capacity. However\, the rider has to take into account a considerable limitation of the animal's speed."
"dcb8c5a6-df67-4ee9-afb9-e59d86e855de","Halved caparison decorated","A cape of thick cloth covering only the head\, neck and back\, decorated with embroidery and crenellations. It makes the animal much bolder\, but at the same time slows it down and limits its carrying capacity."
"dd37d5f4-74e1-4ef5-a3a0-38682eef40ae","Moglen saddle","Equestrian saddle with bronze cantle\, rosettes and leather saddle blanket. It generously extends the horse's carrying capacity. However\, the rider has to take into account a considerable limitation of the animal's speed."
"dd8ed70b-7225-47bb-886b-0514a1d9471f","Quilted caparison with harness","Thick quilted cape covering the horse's head\, neck and shoulders\, complete with a Hague harness. It makes the horse bolder and stronger\, but also limits its speed and stamina."
"ddba3782-b343-4bf1-9142-225b49e2c976","Tyrolian chanfron","Robust chanfron forged from one piece of polished steel. Includes a crenellated bridle. It gives the animal courage and slightly slows it down while galloping."
"dddee287-f803-4e89-bb42-02c06d668f1a","Transylvanian knight's saddle","Quality solid wood saddle with decorative horn\, padded fenders and saddle bags. The generous extension of the carrying capacity brings with it a reduction in the speed of the animal."
"ddf60ba6-e7e9-4823-85fb-220ba1086886","Hague harness","Leather harness with loose hanging straps decorated with rosettes. Helps with balance\, slightly improves carrying capacity and makes the horse more courageous. However\, it limits his speed and stamina."
"dea605c7-2f09-4d49-af83-6224d036bc21","Caparison á la crupper simple","A cloth cape covering only the horse's loins. It does not make the animal very brave and has little effect on its speed and carrying capacity."
"ded459e9-fb6f-4225-8d8f-2ff70300884d","Noseband bridle","A simple bridle consisting of a bit\, cheekpieces\, reins\, headpiece\, browband and noseband. The better the bridle\, the greater the bonus on the horse's stamina and speed."
"df108cd8-72ad-45fc-936e-3cf26e793d0b","Quilted caparison with harness","Thick quilted cape covering the horse's head\, neck and shoulders. The cape is decorated with crenellations and is completed with a Wielun harness. It makes the horse bolder and braver\, but at the same time limits its speed and stamina."
"df55ebd0-b61c-4a82-88c6-0c20a2335e0c","Dragon chanfron","Steel chanfron in the shape of a dragon's head with eye protection and a simple bridle. In battle it makes the animal much braver\, but in gallop it slightly slows down the horse."
"dfb5ebaf-70d3-4db8-8eae-340a225bb452","Halved caparison crenellated","A cloth cape covering the entire body of the horse except its neck and head. While it makes the animal more courageous\, it also slows it down and limits its carrying capacity."
"e04237cb-356d-4012-b9b4-54981beb1c8a","Moglen saddle","Equestrian saddle with bronze cantle\, rosettes and leather saddle blanket. It generously extends the horse's carrying capacity. However\, the rider has to take into account a considerable limitation of the animal's speed."
"e09d7e78-7524-469d-ad75-d0d48d5d2d85","Bravante saddle","A first class versatile saddle with bronze-lined cantle\, decorated fenders and sheep's wool pads. The generous extension of the carrying capacity brings with it a reduction in the speed of the animal."
"e26ed0c8-91cf-4120-a898-1498856615ff","Executioner’s caparison in colours of Leipa","A cape of thick cloth covering the head\, neck and shoulders of the horse. The cape is decorated with embroidery. It makes the animal bolder\, but it also slows it down and limits its carrying capacity."
"e28e1ff1-d463-4bd7-8f1a-1d06e76f9a27","Dragon saddle","Excellent versatile saddle made of solid wood with decorative horn and saddle bags. The generous extension of the carrying capacity brings with it a reduction in the speed of the animal."
"e3d5498a-4869-476d-9edd-8561df9f2931","Executioner's caparison simple","A cloth cape covering the horse's head\, neck and shoulders. It does not make the animal very brave and has little effect on its speed and carrying capacity."
"e576ae73-6422-46ca-9898-5e6f35f5c654","Norman saddle","Saddle with slightly raised cantle. It extends the horse's carrying capacity only modestly. But the effect on its speed is also negligible."
"e6233a38-9ffb-4ca9-aa52-85d36361a438","Quilted caparison with harness","Thick quilted cape covering the horse's head\, neck and shoulders\, complete with a Hague harness. It makes the horse bolder and stronger\, but also limits its speed and stamina."
"e6352ea6-c400-4284-ae13-dc2c04e6ea4b","Noseband bridle","A simple bridle consisting of a bit\, cheekpieces\, reins\, headpiece\, browband and noseband. The better the bridle\, the greater the bonus on the horse's stamina and speed."
"e6c56923-4062-451c-8a83-39aa76977b00","Plain tourney caparison","A cloth cape covering the entire body of the horse. It makes the animal more courageous\, but it also slows it down and limits its carrying capacity."
"e6cc44a4-d5c3-4dfc-8198-d0a902f5d6bd","Dragon chanfron","Steel chanfron in the shape of a dragon's head with eye protection and a simple bridle. In battle it makes the animal much braver\, but in gallop it slightly slows down the horse."
"e6e2e301-8df2-41ba-b55d-935118da72f4","Dragon chanfron","Steel chanfron in the shape of a dragon's head with eye protection and a simple bridle. In battle it makes the animal much braver\, but in gallop it slightly slows down the horse."
"e6ea8edc-0c8a-4e93-9ba2-0b2c67cfd336","Bridle with plating","A simple bridle consisting of a bit\, plated cheekpieces\, reins\, headpiece and browband. The better the bridle\, the greater the bonus on the horse's stamina and speed."
"e72d851c-0da3-43fa-9433-fa8f60ae4bea","Norman saddle","Saddle with slightly raised cantle. It extends the horse's carrying capacity only modestly. But the effect on its speed is also negligible."
"e7c5ad73-951d-43e7-8722-8006a79393d2","Prague saddle","Versatile saddle with reinforced cantle. It extends the horse's carrying capacity only modestly. But the effect on its speed is also negligible."
"e8549d6b-d220-4e00-b513-a5231441ad71","Hungarian saddle","A simple wooden saddle with a sheep's wool cushion and a linen seat. It extends the horse's carrying capacity only modestly. But the effect on its speed is also negligible."
"e88ff1c5-203a-4483-b492-6bf81c5633e6","Tournament caparison quilted","Thick quilted cape covering the whole body of the horse decorated with crenellations. It makes the horse more courageous and strong\, but limits its speed and stamina."
"e9484ee3-cf40-4acf-9ec8-3e297eea3f5f","Quilted caparison with harness","Thick quilted cape covering the horse's head\, neck and shoulders. The cape is completed with a Mainz harness. It makes the horse bolder and braver\, but at the same time it noticeably limits its speed and stamina."
"e9b2dae4-fcf1-4ac7-8a0c-4b65af20e6fd","Caparison decorated","A cape of thick cloth covering the entire body of the horse except its head and neck\, decorated with embroidery and crenellations. It makes the animal much bolder\, but slows it down and limits its carrying capacity."
"e9bba790-bae7-4b97-a683-8fc8c14e7ad1","Cracowian saddle","A unique saddle with a significantly extended cantle\, decorated fenders and top grain leather saddle bags. However\, the generous extension of the carrying capacity brings with it a reduction in the speed of the animal."
"eaaf1591-bcf3-4fb0-8df7-9e6ce4916dda","Executioner’s caparison with harness","A cape of thick cloth covering the head\, neck and shoulders of the horse. The cape is decorated with embroidery and crenellations and is completed with a Hague harness. It makes the animal significantly bolder\, but slows it down and limits its carrying capacity."
"ecaf3259-5425-4006-9b0f-e758bd3de3b3","Hungarian saddle","A simple wooden saddle with a sheep's wool cushion and a linen seat. It extends the horse's carrying capacity only modestly. But the effect on its speed is also negligible."
"ecd94ac4-e8f0-48c4-95e4-729685ca8f28","Wielun harness","Leather harness with crenellations and loose hanging straps.  Helps with balance\, slightly improves carrying capacity and makes the horse more courageous. However\, it limits its speed and stamina."
"ed154d31-b836-4c4c-a8c8-3b00c2f6b6b3","Bridon saddle","High quality tournament saddle with bronze lined cantle and fur cushions. The generous increase in carrying capacity brings with it a reduction in the speed of the animal."
"ee4b742f-ad10-473c-940e-a743971c28d3","Quilted caparison with harness","Thick quilted cape covering the horse's head\, neck and shoulders. The cape is decorated with crenellations and is completed with a Wielun harness. It makes the horse bolder and braver\, but at the same time limits its speed and stamina."
"eff39384-5a02-4cc5-89d8-4717824480bc","Soft leather bridle","A simple bridle consisting of a bit\, cheekpieces\, reins\, headpiece and browband. The better the bridle\, the greater the bonus on the horse's stamina and speed."
"f0107fc6-4be0-4f17-94df-5413a93a6228","Sharukan briddle","Bronze decorated bridle consisting of of a bit\, cheekpieces\, reins\, headpiece\, noseband and browband. The better the bridle\, the greater the bonus on the horse's stamina and speed."
"f05b9cd0-ca30-4393-8540-033083861182","Halved caparison decorated","A cape of thick cloth covering only the head\, neck and back\, decorated with embroidery and crenellations. It makes the animal much bolder\, but at the same time slows it down and limits its carrying capacity."
"f0dc849e-2439-40d7-9a8c-8d629f77f9a5","Executioner's caparison simple","A cloth cape covering the horse's head\, neck and shoulders. It does not make the animal very brave and has little effect on its speed and carrying capacity."
"f1657cbd-97f4-45f3-948b-68ec3962027e","Plain tourney caparison","A cloth cape covering the entire body of the horse. It makes the animal more courageous\, but it also slows it down and limits its carrying capacity."
"f2c54b43-48aa-4c71-9201-484147e7e85b","Dragon saddle","Excellent versatile saddle made of solid wood with decorative horn and saddle bags. The generous extension of the carrying capacity brings with it a reduction in the speed of the animal."
"f2ee862e-852b-4980-a4e6-bc0a69d144fb","Lovari saddle","Equestrian saddle with wooden seat and knitted saddle blanket. It generously extends the horse's carrying capacity. However\, the rider has to take into account a considerable limitation of the animal's speed."
"f31bacdd-7bc7-47f5-a4b8-c907aea56e82","Quilted caparison with harness","Thick quilted cape covering the horse's head\, neck and shoulders\, complete with a Hague harness. It makes the horse bolder and stronger\, but also limits its speed and stamina."
"f5c64a03-c38c-4736-8805-28f743646ff9","Caparison á la peytral simple","A cloth cape covering only the horse's shoulders. It does not make the animal very brave and has a little effect on its speed and carrying capacity."
"f66fc83f-074e-447a-ab41-361887c47a2a","Soldier's saddle","Lightweight saddle with reinforced saddle pads and a rear cantle. It extends the horse's carrying capacity only modestly. But the effect on its speed is also negligible."
"f74034d0-58b3-4ebf-8dca-b7ba3abd1940","Lovari saddle","Equestrian saddle with wooden seat and knitted saddle blanket. It generously extends the horse's carrying capacity. However\, the rider has to take into account a considerable limitation of the animal's speed."
"f8307be9-ec64-4934-953b-cbea36aa4b2d","Caparison á la crupper simple","A cloth cape covering only the horse's loins. It does not make the animal very brave and has little effect on its speed and carrying capacity."
"f836869b-013a-4040-a209-c936cb56bdcb","Tournament caparison quilted","Thick quilted cape covering the whole body of the horse decorated with crenellations. It makes the horse more courageous and strong\, but limits its speed and stamina."
"f854687f-fc8a-4c51-93d9-98535bd75731","Tournament bridle","Bridle decorated with crenellation consisting of a bit\, cheekpieces\, reins\, headpiece\, browband and noseband. It helps the horse to achieve higher speed and stamina."
"f9cbfaff-21fb-48a8-b10d-d97585b10201","Dragon chanfron","Steel chanfron in the shape of a dragon's head with eye protection and a simple bridle. In battle it makes the animal much braver\, but in gallop it slightly slows down the horse."
"fa7be428-e2f9-46dd-bfd3-f3191e025455","Hungarian saddle","A simple wooden saddle with a sheep's wool cushion and a linen seat. It extends the horse's carrying capacity only modestly. But the effect on its speed is also negligible."
"faada886-a161-4e3b-9614-9c7243059353","Executioner’s caparison with harness","A cape of thick cloth covering the head\, neck and shoulders of the horse. The cape is decorated with embroidery and crenellations and is completed with a Hague harness. It makes the animal significantly bolder\, but slows it down and limits its carrying capacity."
"fb253378-030c-465e-83bf-8af0bbd9e00c","Cracowian saddle","A unique saddle with a significantly extended cantle\, decorated fenders and top grain leather saddle bags. However\, the generous extension of the carrying capacity brings with it a reduction in the speed of the animal."
"fb36885b-8df0-4353-b36c-fe0f9c65b61f","Executioner's caparison decorated","A cape of thick cloth covering the head\, neck and shoulders of the horse. The cape is decorated with embroidery and crenellations. While it makes the animal bolder\, it also slows it down and limits its carrying capacity."
"fb66efee-3aa6-4d87-aa76-647e4a2b75d6","Tournament caparison quilted","Thick quilted cape covering the entire body of the horse\, shortened above the knees. It makes the horse more courageous and strong\, but noticeably limits his speed and stamina."
"fb6859ba-cda9-417b-926c-97e2357d51df","Soft leather bridle","A simple bridle consisting of a bit\, cheekpieces\, reins\, headpiece and browband. The better the bridle\, the greater the bonus on the horse's stamina and speed."
"fbafb20c-9473-4b37-9fe6-d9e877e2b2cc","Executioner's caparison with harness","A cape of thick cloth covering the head\, neck and shoulders of the horse. The cape is decorated with embroidery\, crenellations and a Mainz harness. It makes the animal significantly bolder\, but slows it down and limits its carrying capacity."
"fbeadf50-89c1-476c-bc32-96b3249a59ef","Dragon chanfron","Steel chanfron in the shape of a dragon's head with eye protection and a simple bridle. In battle it makes the animal much braver\, but in gallop it slightly slows down the horse."
"fc9ea950-6d10-4353-9197-ea2a437fdca0","Tyrolian chanfron","Robust chanfron forged from one piece of polished steel. Includes a crenellated bridle. It gives the animal courage and slightly slows it down while galloping."
"fcb39e3e-138a-4072-8234-92df6c366327","Hague harness","Leather harness with loose hanging straps decorated with rosettes. Helps with balance\, slightly improves carrying capacity and makes the horse more courageous. However\, it limits his speed and stamina."
"fcf843c9-d15b-4bc7-8f02-b5988249f944","Dragon saddle","Excellent versatile saddle made of solid wood with decorative horn and saddle bags. The generous extension of the carrying capacity brings with it a reduction in the speed of the animal."
"fd4b04c1-6400-449d-8471-75980518cace","Plain tourney caparison","A cloth cape covering the entire body of the horse. It makes the animal more courageous\, but it also slows it down and limits its carrying capacity."
"fd6c8a0a-96b9-4b20-a0f0-01f52637ae9e","Dragon saddle","Excellent versatile saddle made of solid wood with decorative horn and saddle bags. The generous extension of the carrying capacity brings with it a reduction in the speed of the animal."
"fd74329c-eaba-4c72-a774-527b099dad3d","Bridon saddle","High quality tournament saddle with bronze lined cantle and fur cushions. The generous increase in carrying capacity brings with it a reduction in the speed of the animal."
"fd94cd25-cf40-4a9d-b15a-a0df9e67f501","Caparison á la crupper decorated","Thick cloth cape with embroidery covering only the horse's loins. While the cape makes the animal bolder\, it also slows it down and limits its carrying capacity."
"fe4c4894-b916-4d35-b403-2280dac4975c","Milanese chanfron","Solid chanfron forged from one piece of polished steel. Includes bridle with decorated cheekpieces. It gives the animal courage and slightly slows it down while galloping."
"fe9b01ba-71d8-4892-bc59-d72f5317139c","Lovari saddle","Equestrian saddle with wooden seat and knitted saddle blanket. It generously extends the horse's carrying capacity. However\, the rider has to take into account a considerable limitation of the animal's speed."
"ff65c42b-b3de-4347-b01f-36626bf4c1ee","Soldier's saddle","Lightweight saddle with reinforced saddle pads and a rear cantle. It extends the horse's carrying capacity only modestly. But the effect on its speed is also negligible."
"fff81d9e-65b0-49a9-a41d-48d67bd3fbd0","Milanese chanfron","Solid chanfron forged from one piece of polished steel. Includes bridle with decorated cheekpieces. It gives the animal courage and slightly slows it down while galloping."
"0958776d-8528-4480-b0e3-df127362e0c1","A suspicious bag","What might be inside?"
"0bc067ff-f27c-4ab8-bd10-b37a9a2491cf","A suspicious bag","What might be inside?"
"0d09f3be-ff48-4bb6-bd89-53cc42b35592","A suspicious bag","What might be inside?"
"0d0ba084-8eba-43b3-a1d6-48643c1a07d3","A suspicious bag","What might be inside?"
"1017066a-aa4d-4f37-83db-adc9c4d45208","A suspicious bag","What might be inside?"
"1877d30b-e8c5-4355-960e-a97eaa2fa043","A suspicious bag","What might be inside?"
"1a03f694-b41b-4fd1-bf8f-8d99d16fad11","Noble's bascinet","What might be inside?"
"23c73a7a-6797-4545-8a0a-73468ed51d62","A suspicious bag","What might be inside?"
"25423384-b6c9-45ff-a915-d8514e4629b1","A suspicious bag","What might be inside?"
"2574952f-3f37-44b2-8486-1051cc2a18d5","Colour from the bull","Paint wiped off the bull. Slightly diluted with blood..."
"26ae783b-2138-476e-88e4-6a5184b08f0e","A suspicious bag","What might be inside?"
"2b275c25-b21e-49c7-83b5-4fe4311872e0","Hounskull bascinet","What might be inside?"
"2bbd9b10-5108-4aa0-a6d4-1f3849754b87","A suspicious bag","What might be inside?"
"2c921aa0-cfff-4e93-b56e-b60df98f8e75","A suspicious bag","What might be inside?"
"2e90e073-e60a-4e81-9b00-19f9a0067d46","A suspicious bag","What might be inside?"
"35446ddd-74b4-4c72-85ef-0fa7df502953","A suspicious bag","What might be inside?"
"36dfd94f-9d92-4490-81b5-092a5f3b14eb","A suspicious bag","What might be inside?"
"39592e0f-00d3-472f-ab02-306de06c2499","A suspicious bag","What might be inside?"
"399cc163-7705-4f45-9428-00f65e3488eb","Burgher coat","What might be inside?"
"406dc85d-9cb1-4926-b72f-b57490b9cec9","A suspicious bag","What might be inside?"
"43852f3d-ed8c-4369-b5d7-4b7c05ef6c50","A suspicious bag","What might be inside?"
"459b7af3-f4b7-4cc2-bbb2-2e6967874de4","Hounskull bascinet","What might be inside?"
"4634df53-53ee-4127-a0ca-536e79a8a8c7","A suspicious bag","What might be inside?"
"467f8539-39b0-475d-97d9-126f3036a3b2","A suspicious bag","What might be inside?"
"4b68a6f3-f963-4d00-b013-99872caaee17","A suspicious bag","What might be inside?"
"4d50a7c3-e991-4e75-a47b-45ca138364d5","A suspicious bag","What might be inside?"
"539c70cf-f5d9-4409-9431-b9c03bc7d3e4","Nuremberg bascinet","A helmet with a german klappvisor is an example of the highest armourer's art. It is easy to breathe in and through the widened visors it is much easier to see to the sides."
"54b745c2-f9b5-4c25-bca4-f3fb29208705","A suspicious bag","What might be inside?"
"564d4736-b7f6-4090-ae35-4c3ad3dc9744","Colour from the bull","Paint wiped off the bull. Slightly diluted with blood..."
"56bed759-ba8a-4b75-bcf2-2ef817cd5cf5","A suspicious bag","What might be inside?"
"6ef6d6e4-f2de-48e2-851a-810f2699c0a4","A suspicious bag","What might be inside?"
"72ceac2a-6dd6-4857-b53a-1d564ed1c0b6","A suspicious bag","What might be inside?"
"767733e7-9737-4636-998d-65857799b242","A suspicious bag","What might be inside?"
"76d32b03-9c46-49e5-b5d5-329194a79889","A suspicious bag","What might be inside?"
"77683dc3-ad4e-40b0-9761-99d30d7d6124","Long gambeson","A quilted combat shirt made of several layers of plain linen. It provides some protection on its own\, but is primarily worn as a soft underlayer under all types of armour."
"7a0a5b29-a918-4b9f-beca-844549166a2f","Noble's bascinet","A helmet with a klappvisor in a fashionable round pattern. It is much better adapted to the face\, so it is easier to breathe and the knight has a better view to the sides through the folded visors."
"7ab34533-7d0d-46d3-82dc-8702aacd7d91","A suspicious bag","What might be inside?"
"7bca8097-7d3c-4d5d-8de0-9c336de7761d","A suspicious bag","What might be inside?"
"7dbe147a-0462-4e3f-aca7-8ca0f8a9f6ac","Hounskull bascinet","What might be inside?"
"80ad04b1-0795-4fe3-ab2f-55be3d3fa89e","Nuremberg bascinet","What might be inside?"
"84bb65a1-42eb-47a7-841a-03a9a8260dfe","A suspicious bag","What might be inside?"
"8570106b-0b4e-415f-9e78-a47ed68d8163","A suspicious bag","What might be inside?"
"883c45f0-2848-40c6-98f7-509926384020","Short tunic","A short linen tunic is worn by rich and poor alike as a base for the rest of the outfit."
"8c2f483c-3efc-4439-9eb8-30a825581a6b","A suspicious bag","What might be inside?"
"91a0565b-ed4a-4aa1-96bc-867778219704","A suspicious bag","What might be inside?"
"91c7e215-9260-4d8b-ab27-71f3cbed21e4","A suspicious bag","What might be inside?"
"99fc0bff-961f-4f8d-9e60-54ef959dc11f","A suspicious bag","What might be inside?"
"9b026786-6ae9-4da1-bdbc-a5938310d79b","A suspicious bag","What might be inside?"
"a50580ff-45c9-4a30-9c4c-19f011b030b1","Nuremberg bascinet","What might be inside?"
"a5e0e48b-0565-495e-8203-a58812cbccec","Long gambeson","A quilted combat shirt made of several layers of plain linen. It provides some protection on its own\, but is primarily worn as a soft underlayer under all types of armour."
"a880782f-37f7-4047-8ce7-37992109154c","A suspicious bag","What might be inside?"
"aa7fee92-7e24-45fa-8035-7b424836abb1","A suspicious bag","What might be inside?"
"adf6ac2f-6400-4783-b0c7-bb3c2183afed","Italian bascinet","What might be inside?"
"ae890818-2010-4c34-9b54-7e830fc286f2","A suspicious bag","What might be inside?"
"b10b5cde-daa1-4b17-9317-1dd8505feab1","Italian bascinet","What might be inside?"
"b4802f55-cb4c-40aa-965a-a62a2e62c022","A suspicious bag","What might be inside?"
"b708a913-da79-4300-8141-a081a73b708f","A suspicious bag","What might be inside?"
"b94c9fc6-ae1f-45b5-8b27-66e053f8c9ae","Noble's bascinet","What might be inside?"
"bb69f051-ce6f-4039-8579-5e5007d8d351","A suspicious bag","What might be inside?"
"bc0e04e5-2b4d-481e-b897-b2e9c79e06c4","A suspicious bag","What might be inside?"
"cded28ab-9b98-49cf-b544-0e05dd87b8dd","A suspicious bag","What might be inside?"
"d8b18f36-8aaf-4d3d-8ffc-d12b297f80c4","A suspicious bag","What might be inside?"
"e6d5d765-bb71-48aa-b0a9-a04c905cc9d0","A suspicious bag","What might be inside?"
"ea71bd7e-2e85-4aa7-8b33-1a182063b46d","Colour from the bull","Paint wiped off the bull. Slightly diluted with blood..."
"f547b4ed-255b-4716-b239-b8d1b34abdee","A suspicious bag","What might be inside?"
"faa30fee-39bc-41e2-9c59-b6c82b84b438","A suspicious bag","What might be inside?"
"006ec8d6-1ce1-4e90-8267-7c349812ddcd","Unknown potion","An unknown potion. God alone knows what good - or bad - it can do."
"0422b7ef-1554-4c9b-b7a0-037be091094f","Henry's Nighthawk","You will see better in the dark and Energy will not decrease at all\, lasts 25 minutes."
"0513eeae-05a8-4ca7-8719-443cb0d906d5","Sulphur","Yellow nonmetal represents the masculine element in the mystery of alchemy. It is an indispensable material for the manufacture of gunpowder\, because it is associated with the principle of combustion."
"07016792-531f-4ef2-8c3c-ea7566326c04","Weak Artemisia","Increases Strength by 2 for 10 minutes."
"09834ed5-010e-438b-8ac0-cf60529ff383","Weak Painkiller brew","Suppresses the effects of injury and your maximum Stamina decreases with Health 15% less. Lasts 10 minutes."
"0bf30154-1954-427d-ab92-6fa0048b0e27","Strong Aesop","Increases Horsemanship and Houndmaster by 5 for half a day. Animals will take less notice of you\, so you'll find it easier to approach them. Dogs won't notice you at all."
"0da553ab-9df7-4ed4-92b8-a9c9e42566a5","Strong Aqua Vitalis","You lose 30% less Health and slows bleeding by 30%. Lasts 10 minutes."
"0e6f3e1b-961a-447e-ba58-17901f70896f","Strong Embrocation","Increases Agility by 4 and Sprint will cost 20% less Stamina\, lasts 15 minutes."
"10134a72-9c08-4bee-8352-208cdba64534","Strong Painkiller brew","Suppresses the effects of injury and your maximum Stamina decreases with Health 50% less\, lasts 20 minutes."
"12174dd5-16bb-4e3c-9a3e-f66d851994e9","Henry's Chamomile brew","For two days\, sleep will heal you five times faster and restore Energy three times faster."
"122b7fbe-3ce3-4c4a-b692-cedfa355e7b6","Nighthawk","You will see better in the dark and Energy will decrease 25% slower\, lasts 15 minutes."
"12c30ac1-f9fc-4b61-a337-b3eb98779ca6","Strong Chamomile brew","For one day\, sleep will heal you four times faster and restore Energy two times faster."
"16aad4a8-c992-4230-8175-f3ec4ef4d4f8","Strong Cockerel","Increases Energy by 20 and Energy decreases 20% slower for half a day."
"18b29b5b-a1a2-4b51-9540-b156745d1bca","Henry's Hair o' the Dog","Eliminates drunkenness\, hangover and temporarily suppresses the effects of alcoholism."
"27144e47-00aa-468e-a81b-49cb3b248b07","A suspicious bag","What might be inside?"
"272357ec-8722-4b1d-9ee7-03f29ab465ef","Strong Bane Poison","Makes running impossible and reduces Health by 110 in 30 seconds. More suitable for poisoning cooking pots than applying to weapons."
"2907cc32-ff8e-4a3c-b357-8fe434341874","Strong Fox","Increases Speech by 5 and increases your reading speed for a day."
"299754d2-8e74-4f95-8919-b4cfc42d3285","Lullaby potion","Reduces Energy to 0 and decrease perception. Reduces Stamina and Stamina regeneration by 10% for a quarter of a day."
"2a17517c-e5f3-4c9e-ad45-b9e4b171b452","Artemisia","Increases Strength by 4 for 10 minutes."
"2f566495-fbee-4b58-9abb-6a5287b2e681","Digestive Potion","Decreases Nourishment by 20\, cures food poisoning and increases Vitality by 1 for 10 minutes."
"301cc8ff-f3f5-4c39-b27b-129bb58792d0","Strong Artemisia","Increases Strength by 4 and both attack and defence cost 25% less Stamina\, lasts 10 minutes."
"3157d51d-7461-4fdc-9601-93bd5ed42156","Weak Bowman's Brew","Increases Marksmanship by 3 for 10 minutes."
"34d9f446-e5a7-4af4-858a-e96473de814f","Weak Fox","Increases Speech by 3 for half a day."
"3a6936e1-cb05-4c4c-b6f6-379322c13c93","Kuba's potion","Kuba's healing potion for the miller's horses."
"3d4a8904-98f1-464a-9b3e-d3926b835804","Strong Saviour Schnapps","Saves the game\, heals 20 Health points and increases Strength\, Vitality and Agility by 2 for 5 minutes."
"4c3e263a-3aaa-4453-9910-325c300c0ae2","Aranka's potion","A potion from Aranka\, which should make Tibor just a little bit groggy... Perhaps."
"4f60ae85-28a3-45c1-9040-e11ed56edc87","Fox","Increases Speech by 3 and increases your reading speed for a day."
"5060809f-feec-4c39-b7f4-1cea5e55ab70","Weak Chamomile Brew","For half a day\, sleep will heal you two times faster."
"555739da-ec53-49a0-a465-651e56ff1e96","Strong Nighthawk","You will see better in the dark and Energy will decrease 50% slower\, lasts 20 minutes."
"567fc1b1-1424-4784-9da8-5104e2e7354d","Weak Embrocation","Increases Agility by 2 for 10 minutes."
"5cd3c6f7-ddb8-4475-870d-895d604c1d98","Embrocation","Increases Agility by 4 and Sprint will cost 10% less stamina\, lasts 10 minutes."
"5dd0afa5-3c76-475c-9775-6ed5c69132fd","Strong Digestive Potion","Decreases Nourishment by 20\, cures poisoning and increases Vitality by 2 for 10 minutes."
"601f9ff2-0413-40c9-b443-9695aafa71a5","Lethean Water","Drink one mouthful and you'll forget all earthly experience. Obliterates all perk points\, so they can be used elsewhere."
"633bcf78-58fa-4cb0-a229-876c61d61389","Strong Dollmaker poison","Makes running impossible and reduces all weapon skills by 4. Gradually reduces Health by 30."
"68853c50-8e91-4644-b914-3035715896cd","Henry's Artemisia","Increases Strength by 6 and both attack and defence cost 35% less Stamina. Lasts 15 minutes."
"68cc138a-67d8-4305-8140-aef772fb4d66","Henry's Aesop","Increases Horsemanship and Houndmaster by 7 for one day. Animals will take less notice of you\, so you'll find it easier to approach them. Dogs won't notice you at all."
"6a3efa9e-700a-412a-88ee-721d34da98a8","Henry's Cockerel","Increases Energy by 30 and Energy decreases 50% slower for a day."
"6a4858db-2c3e-442d-8bcd-4c79d855e43a","Strong Hair o' the Dog","Eliminates drunkenness and hangover."
"6b955a9b-d8de-492c-a53e-a052fab4ff0a","Weak Nighthawk","You will see better in the dark for 10 minutes."
"6ef253ae-ec6d-4755-a194-9b763e361b42","Strong Lullaby potion","Reduces Energy to 0 and decrease perception. Reduces Stamina and Stamina regeneration by 30% for half a day."
"73ff1fde-ec8b-41e9-95e3-b5938c715bf1","Weak Aesop","Increases Horsemanship and Houndmaster by 3 for a quarter of a day. Animals will take less notice of you\, so you'll find it easier to approach them."
